"","GEOID","County","State","Year","Race","Population","Householder","head.rate"
"1874","17201","Winnebago County","Illinois",2016,"White",227040,94549,0.416442036645525
"1875","17201","Winnebago County","Illinois",2016,"Black",36120,12716,0.352048726467331
"1876","17201","Winnebago County","Illinois",2016,"Asian",7292,2289,0.313905650027427
"1877","17201","Winnebago County","Illinois",2016,"NH_White",204269,88611,0.43379563223005
"1878","17201","Winnebago County","Illinois",2016,"Hispanic",34439,9221,0.267748773193182
"1879","17201","Winnebago County","Illinois",2016,"Other",18444,4745,0.257265235306875
"1880","17201","Winnebago County","Illinois",2016,"NH",254457,105078,0.412949928671642
"1881","17007","Boone County","Illinois",2016,"All",53656,18405,0.343018488146712
"1882","17007","Boone County","Illinois",2016,"White",46967,16892,0.359656780292546
"1883","17007","Boone County","Illinois",2016,"Black",1149,272,0.236727589208007
"1884","17007","Boone County","Illinois",2016,"Asian",710,209,0.294366197183099
"1885","17007","Boone County","Illinois",2016,"NH_White",39964,15203,0.380417375638074
"1886","17007","Boone County","Illinois",2016,"Hispanic",11020,2660,0.241379310344828
"1887","17007","Boone County","Illinois",2016,"Other",4830,1032,0.213664596273292
"1888","17007","Boone County","Illinois",2016,"NH",42636,15745,0.369288863870907
"1889","17103","Lee County","Illinois",2016,"All",34718,13506,0.389020104844749
"1890","17103","Lee County","Illinois",2016,"White",31520,12983,0.411897208121827
"1891","17103","Lee County","Illinois",2016,"Black",1767,169,0.0956423316355405
"1892","17103","Lee County","Illinois",2016,"Asian",216,63,0.291666666666667
"1893","17103","Lee County","Illinois",2016,"NH_White",30220,12726,0.421111846459299
"1894","17103","Lee County","Illinois",2016,"Hispanic",1989,423,0.212669683257919
"1895","17103","Lee County","Illinois",2016,"Other",1215,291,0.239506172839506
"1896","17103","Lee County","Illinois",2016,"NH",32729,13083,0.399737236090317
"1897","17097","Lake County","Illinois",2016,"All",702890,243276,0.346108210388539
"1898","17097","Lake County","Illinois",2016,"White",560871,202375,0.360822720375987
"1899","17097","Lake County","Illinois",2016,"Black",48091,16730,0.347882140109376
"1900","17097","Lake County","Illinois",2016,"Asian",48690,14749,0.30291640994044
"1901","17097","Lake County","Illinois",2016,"NH_White",445468,174215,0.391083085653739
"1902","17097","Lake County","Illinois",2016,"Hispanic",146608,35348,0.24110553312234
"1903","17097","Lake County","Illinois",2016,"Other",45238,9422,0.208276227949954
"1904","17097","Lake County","Illinois",2016,"NH",556282,207928,0.373781643123452
"1905","18127","Porter County","Indiana",2016,"All",167016,62429,0.373790535038559
"1906","18127","Porter County","Indiana",2016,"White",153059,58421,0.381689413886148
"1907","18127","Porter County","Indiana",2016,"Black",5908,2052,0.347325660121869
"1908","18127","Porter County","Indiana",2016,"Asian",2351,726,0.308804763930242
"1909","18127","Porter County","Indiana",2016,"NH_White",140836,54934,0.390056519639865
"1910","18127","Porter County","Indiana",2016,"Hispanic",15662,4344,0.27735921338271
"1911","18127","Porter County","Indiana",2016,"Other",5698,1230,0.215865215865216
"1912","18127","Porter County","Indiana",2016,"NH",151354,58085,0.383769176896547
"1913","18091","LaPorte County","Indiana",2016,"All",110993,43052,0.387880316776734
"1914","18091","LaPorte County","Indiana",2016,"White",92765,37995,0.409583355791516
"1915","18091","LaPorte County","Indiana",2016,"Black",12162,3642,0.299457326097681
"1916","18091","LaPorte County","Indiana",2016,"Asian",627,175,0.279106858054226
"1917","18091","LaPorte County","Indiana",2016,"NH_White",88964,37157,0.417663324490805
"1918","18091","LaPorte County","Indiana",2016,"Hispanic",6747,1565,0.231954942937602
"1919","18091","LaPorte County","Indiana",2016,"Other",5439,1240,0.227983085125942
"1920","18091","LaPorte County","Indiana",2016,"NH",104246,41487,0.397972104445254
"1921","18089","Lake County","Indiana",2016,"All",489698,184140,0.3760276741992
"1922","18089","Lake County","Indiana",2016,"White",302867,118115,0.389989665430701
"1923","18089","Lake County","Indiana",2016,"Black",120716,47298,0.391812187282547
"1924","18089","Lake County","Indiana",2016,"Asian",6702,1993,0.297373918233363
"1925","18089","Lake County","Indiana",2016,"NH_White",267388,107675,0.402691968225949
"1926","18089","Lake County","Indiana",2016,"Hispanic",88341,25772,0.291733170328613
"1927","18089","Lake County","Indiana",2016,"Other",59413,16734,0.281655529934526
"1928","18089","Lake County","Indiana",2016,"NH",401357,158368,0.394581382659328
"1929","55059","Kenosha County","Wisconsin",2016,"All",167896,62994,0.37519655024539
"1930","55059","Kenosha County","Wisconsin",2016,"White",145980,56959,0.390183586792711
"1931","55059","Kenosha County","Wisconsin",2016,"Black",12406,3632,0.292761566983718
"1932","55059","Kenosha County","Wisconsin",2016,"Asian",2283,691,0.302671922908454
"1933","55059","Kenosha County","Wisconsin",2016,"NH_White",128780,52384,0.40677123776984
"1934","55059","Kenosha County","Wisconsin",2016,"Hispanic",21080,5638,0.267457305502846
"1935","55059","Kenosha County","Wisconsin",2016,"Other",7227,1712,0.236889442368894
"1936","55059","Kenosha County","Wisconsin",2016,"NH",146816,57356,0.390665867480384
"1937","55101","Racine County","Wisconsin",2016,"All",194873,75291,0.386359321198935
"1938","55101","Racine County","Wisconsin",2016,"White",156176,63606,0.407271283679951
"1939","55101","Racine County","Wisconsin",2016,"Black",21450,7469,0.348205128205128
"1940","55101","Racine County","Wisconsin",2016,"Asian",2249,681,0.302801244997777
"1941","55101","Racine County","Wisconsin",2016,"NH_White",142372,59684,0.419211642738741
"1942","55101","Racine County","Wisconsin",2016,"Hispanic",24266,6732,0.277425203989121
"1943","55101","Racine County","Wisconsin",2016,"Other",14998,3535,0.235698093079077
"1944","55101","Racine County","Wisconsin",2016,"NH",170607,68559,0.40185338233484
"1945","55127","Walworth County","Wisconsin",2016,"All",103021,39967,0.387950029605614
"1946","55127","Walworth County","Wisconsin",2016,"White",96192,38359,0.398775365934797
"1947","55127","Walworth County","Wisconsin",2016,"Black",1091,290,0.265811182401467
"1948","55127","Walworth County","Wisconsin",2016,"Asian",954,233,0.244234800838574
"1949","55127","Walworth County","Wisconsin",2016,"NH_White",88301,36389,0.412101788201719
"1950","55127","Walworth County","Wisconsin",2016,"Hispanic",11224,2776,0.247327156094084
"1951","55127","Walworth County","Wisconsin",2016,"Other",4784,1085,0.226797658862876
"1952","55127","Walworth County","Wisconsin",2016,"NH",91797,37191,0.405143958952907
"1953","17063","Grundy County","Illinois",2017,"All",50333,19006,0.377605149702978
"1954","17063","Grundy County","Illinois",2017,"White",47342,18274,0.385999746525284
"1955","17063","Grundy County","Illinois",2017,"Black",760,321,0.422368421052632
"1956","17063","Grundy County","Illinois",2017,"Asian",386,118,0.305699481865285
"1957","17063","Grundy County","Illinois",2017,"NH_White",43855,17380,0.396306008436894
"1958","17063","Grundy County","Illinois",2017,"Hispanic",4717,1133,0.240195039219843
"1959","17063","Grundy County","Illinois",2017,"Other",1845,293,0.158807588075881
"1960","17063","Grundy County","Illinois",2017,"NH",45616,17873,0.391814275692739
"1961","17091","Kankakee County","Illinois",2017,"All",110801,40239,0.363164592377325
"1962","17091","Kankakee County","Illinois",2017,"White",88468,33282,0.376203825111905
"1963","17091","Kankakee County","Illinois",2017,"Black",16836,5716,0.339510572582561
"1964","17091","Kankakee County","Illinois",2017,"Asian",1081,292,0.270120259019426
"1965","17091","Kankakee County","Illinois",2017,"NH_White",79961,31242,0.390715473793474
"1966","17091","Kankakee County","Illinois",2017,"Hispanic",11142,2677,0.240262071441393
"1967","17091","Kankakee County","Illinois",2017,"Other",4416,949,0.214900362318841
"1968","17091","Kankakee County","Illinois",2017,"NH",99659,37562,0.376905246891901
"1969","17043","DuPage County","Illinois",2017,"All",931826,340669,0.365592932586127
"1970","17043","DuPage County","Illinois",2017,"White",729495,278774,0.382146553437652
"1971","17043","DuPage County","Illinois",2017,"Black",43525,16718,0.384101091326824
"1972","17043","DuPage County","Illinois",2017,"Asian",105771,32267,0.305064715281126
"1973","17043","DuPage County","Illinois",2017,"NH_White",632342,254475,0.402432544414257
"1974","17043","DuPage County","Illinois",2017,"Hispanic",131290,32828,0.250041891994821
"1975","17043","DuPage County","Illinois",2017,"Other",53035,12910,0.243424153860658
"1976","17043","DuPage County","Illinois",2017,"NH",800536,307841,0.384543605784125
"1977","17099","LaSalle County","Illinois",2017,"All",111151,44448,0.399888440050022
"1978","17099","LaSalle County","Illinois",2017,"White",103991,42793,0.41150676500851
"1979","17099","LaSalle County","Illinois",2017,"Black",2777,495,0.178249909974793
"1980","17099","LaSalle County","Illinois",2017,"Asian",871,202,0.231917336394948
"1981","17099","LaSalle County","Illinois",2017,"NH_White",95693,40759,0.425935021370424
"1982","17099","LaSalle County","Illinois",2017,"Hispanic",10323,2651,0.256805192289063
"1983","17099","LaSalle County","Illinois",2017,"Other",3512,958,0.272779043280182
"1984","17099","LaSalle County","Illinois",2017,"NH",100828,41797,0.414537628436545
"1985","17031","Cook County","Illinois",2017,"All",5238541,1956561,0.373493497521543
"1986","17031","Cook County","Illinois",2017,"White",2966732,1192408,0.401926429485373
"1987","17031","Cook County","Illinois",2017,"Black",1242179,465032,0.374367945360532
"1988","17031","Cook County","Illinois",2017,"Asian",366098,126798,0.346349884457167
"1989","17031","Cook County","Illinois",2017,"NH_White",2235598,991971,0.443716177953281
"1990","17031","Cook County","Illinois",2017,"Hispanic",1312304,348061,0.265228940855168
"1991","17031","Cook County","Illinois",2017,"Other",663532,172323,0.259705635900002
"1992","17031","Cook County","Illinois",2017,"NH",3926237,1608500,0.409679802823925
"1993","17141","Ogle County","Illinois",2017,"All",51619,20830,0.403533582595556
"1994","17141","Ogle County","Illinois",2017,"White",48723,20100,0.412536173880919
"1995","17141","Ogle County","Illinois",2017,"Black",565,163,0.288495575221239
"1996","17141","Ogle County","Illinois",2017,"Asian",252,48,0.19047619047619
"1997","17141","Ogle County","Illinois",2017,"NH_White",45065,19296,0.428181515588594
"1998","17141","Ogle County","Illinois",2017,"Hispanic",5079,1151,0.226619413270329
"1999","17141","Ogle County","Illinois",2017,"Other",2079,519,0.24963924963925
"2000","17141","Ogle County","Illinois",2017,"NH",46540,19679,0.422840567253975
"2001","17111","McHenry County","Illinois",2017,"All",308043,110860,0.359884821274952
"2002","17111","McHenry County","Illinois",2017,"White",284614,105050,0.369096390198655
"2003","17111","McHenry County","Illinois",2017,"Black",4108,1054,0.256572541382668
"2004","17111","McHenry County","Illinois",2017,"Asian",8290,2254,0.27189384800965
"2005","17111","McHenry County","Illinois",2017,"NH_White",252341,97499,0.386377956812409
"2006","17111","McHenry County","Illinois",2017,"Hispanic",38531,9024,0.23420103293452
"2007","17111","McHenry County","Illinois",2017,"Other",11031,2502,0.226815338591243
"2008","17111","McHenry County","Illinois",2017,"NH",269512,101836,0.377853305233162
"2009","17089","Kane County","Illinois",2017,"All",529402,175930,0.332318351649597
"2010","17089","Kane County","Illinois",2017,"White",381774,139220,0.364666006590286
"2011","17089","Kane County","Illinois",2017,"Black",29774,9319,0.312991200376167
"2012","17089","Kane County","Illinois",2017,"Asian",20825,5448,0.261608643457383
"2013","17089","Kane County","Illinois",2017,"NH_White",304696,120781,0.396398377399113
"2014","17089","Kane County","Illinois",2017,"Hispanic",167287,38920,0.232654061582789
"2015","17089","Kane County","Illinois",2017,"Other",97029,21943,0.226148883323542
"2016","17089","Kane County","Illinois",2017,"NH",362115,137010,0.378360465597945
"2017","17093","Kendall County","Illinois",2017,"All",122933,39882,0.324420619361766
"2018","17093","Kendall County","Illinois",2017,"White",101482,34208,0.337084409057764
"2019","17093","Kendall County","Illinois",2017,"Black",8322,2356,0.28310502283105
"2020","17093","Kendall County","Illinois",2017,"Asian",3981,1157,0.29063049485054
"2021","17093","Kendall County","Illinois",2017,"NH_White",87482,30709,0.351032212340824
"2022","17093","Kendall County","Illinois",2017,"Hispanic",21617,5402,0.249895915251885
"2023","17093","Kendall County","Illinois",2017,"Other",9148,2161,0.236226497595103
"2024","17093","Kendall County","Illinois",2017,"NH",101316,34480,0.340321370760788
"2025","17007","Boone County","Illinois",2017,"All",53638,18709,0.348801223013535
"2026","17007","Boone County","Illinois",2017,"White",47071,17206,0.365532918357375
"2027","17007","Boone County","Illinois",2017,"Black",1220,268,0.219672131147541
"2028","17007","Boone County","Illinois",2017,"Asian",638,275,0.431034482758621
"2029","17007","Boone County","Illinois",2017,"NH_White",39692,15454,0.389347979441701
"2030","17007","Boone County","Illinois",2017,"Hispanic",11283,2692,0.238589027740849
"2031","17007","Boone County","Illinois",2017,"Other",4709,960,0.203864939477596
"2032","17007","Boone County","Illinois",2017,"NH",42355,16017,0.378160783850785
"2033","17103","Lee County","Illinois",2017,"All",34670,13416,0.386962792039227
"2034","17103","Lee County","Illinois",2017,"White",31494,13036,0.413920111767321
"2035","17103","Lee County","Illinois",2017,"Black",1814,116,0.0639470782800441
"2036","17103","Lee County","Illinois",2017,"Asian",235,63,0.268085106382979
"2037","17103","Lee County","Illinois",2017,"NH_White",30073,12831,0.426661789645197
"2038","17103","Lee County","Illinois",2017,"Hispanic",2041,310,0.151886330230279
"2039","17103","Lee County","Illinois",2017,"Other",1127,201,0.178349600709849
"2040","17103","Lee County","Illinois",2017,"NH",32629,13106,0.40166722853903
"2041","17037","DeKalb County","Illinois",2017,"All",104473,37420,0.358178668172638
"2042","17037","DeKalb County","Illinois",2017,"White",88042,32981,0.374605302014947
"2043","17037","DeKalb County","Illinois",2017,"Black",7766,2558,0.329384496523307
"2044","17037","DeKalb County","Illinois",2017,"Asian",2523,804,0.318668252080856
"2045","17037","DeKalb County","Illinois",2017,"NH_White",81117,31460,0.387834855825536
"2046","17037","DeKalb County","Illinois",2017,"Hispanic",11287,2493,0.220873571365287
"2047","17037","DeKalb County","Illinois",2017,"Other",6142,1077,0.175350048844025
"2048","17037","DeKalb County","Illinois",2017,"NH",93186,34927,0.374809520743459
"2049","17197","Will County","Illinois",2017,"All",687727,226668,0.329590084437575
"2050","17197","Will County","Illinois",2017,"White",506111,176510,0.348757486006034
"2051","17197","Will County","Illinois",2017,"Black",77198,25619,0.331860929039612
"2052","17197","Will County","Illinois",2017,"Asian",36011,9717,0.269834217322485
"2053","17197","Will County","Illinois",2017,"NH_White",445263,162913,0.3658803897921
"2054","17197","Will County","Illinois",2017,"Hispanic",115453,26055,0.225676249209635
"2055","17197","Will County","Illinois",2017,"Other",68407,14822,0.216673732220387
"2056","17197","Will County","Illinois",2017,"NH",572274,200613,0.350554105201355
"2057","17097","Lake County","Illinois",2017,"All",704476,244523,0.347099120481038
"2058","17097","Lake County","Illinois",2017,"White",552121,200227,0.36265057840582
"2059","17097","Lake County","Illinois",2017,"Black",47970,16941,0.353158223889931
"2060","17097","Lake County","Illinois",2017,"Asian",50460,15727,0.311672611969877
"2061","17097","Lake County","Illinois",2017,"NH_White",442289,173579,0.392456063795392
"2062","17097","Lake County","Illinois",2017,"Hispanic",148894,35940,0.241379773530162
"2063","17097","Lake County","Illinois",2017,"Other",53925,11628,0.215632823365786
"2064","17097","Lake County","Illinois",2017,"NH",555582,208583,0.375431529459198
"2065","17201","Winnebago County","Illinois",2017,"All",287512,114491,0.398212944155374
"2066","17201","Winnebago County","Illinois",2017,"White",226817,94657,0.417327625354361
"2067","17201","Winnebago County","Illinois",2017,"Black",36256,13070,0.360492056487202
"2068","17201","Winnebago County","Illinois",2017,"Asian",7305,2398,0.328268309377139
"2069","17201","Winnebago County","Illinois",2017,"NH_White",201954,88149,0.436480584687602
"2070","17201","Winnebago County","Illinois",2017,"Hispanic",35035,9426,0.269045240473812
"2071","17201","Winnebago County","Illinois",2017,"Other",17134,4366,0.254814987743668
"2072","17201","Winnebago County","Illinois",2017,"NH",252477,105065,0.416136915441803
"2073","18091","LaPorte County","Indiana",2017,"All",110839,42975,0.387724537392073
"2074","18091","LaPorte County","Indiana",2017,"White",92156,37735,0.409468726941274
"2075","18091","LaPorte County","Indiana",2017,"Black",12230,3871,0.316516762060507
"2076","18091","LaPorte County","Indiana",2017,"Asian",646,181,0.280185758513932
"2077","18091","LaPorte County","Indiana",2017,"NH_White",88538,36878,0.416521719487678
"2078","18091","LaPorte County","Indiana",2017,"Hispanic",6935,1545,0.222782984859409
"2079","18091","LaPorte County","Indiana",2017,"Other",5807,1188,0.204580678491476
"2080","18091","LaPorte County","Indiana",2017,"NH",103904,41430,0.398733446258084
"2081","18127","Porter County","Indiana",2017,"All",167391,63251,0.377863803908215
"2082","18127","Porter County","Indiana",2017,"White",153279,58954,0.384618897565877
"2083","18127","Porter County","Indiana",2017,"Black",6072,2146,0.353425559947299
"2084","18127","Porter County","Indiana",2017,"Asian",2330,761,0.326609442060086
"2085","18127","Porter County","Indiana",2017,"NH_White",140547,55149,0.392388311383381
"2086","18127","Porter County","Indiana",2017,"Hispanic",16067,4689,0.291840418248584
"2087","18127","Porter County","Indiana",2017,"Other",5710,1390,0.243432574430823
"2088","18127","Porter County","Indiana",2017,"NH",151324,58562,0.386997435965214
"2089","18089","Lake County","Indiana",2017,"All",488694,185524,0.379632244308299
"2090","18089","Lake County","Indiana",2017,"White",302770,119152,0.393539650559831
"2091","18089","Lake County","Indiana",2017,"Black",118873,47204,0.397096060501544
"2092","18089","Lake County","Indiana",2017,"Asian",6701,1945,0.290255185793165
"2093","18089","Lake County","Indiana",2017,"NH_White",266264,108314,0.406791755550882
"2094","18089","Lake County","Indiana",2017,"Hispanic",89875,26476,0.294586926286509
"2095","18089","Lake County","Indiana",2017,"Other",60350,17223,0.285385252692626
"2096","18089","Lake County","Indiana",2017,"NH",398819,159048,0.398797449469559
"2097","55101","Racine County","Wisconsin",2017,"All",195101,75640,0.387696628925531
"2098","55101","Racine County","Wisconsin",2017,"White",156503,63950,0.40861836514316
"2099","55101","Racine County","Wisconsin",2017,"Black",21450,7488,0.349090909090909
"2100","55101","Racine County","Wisconsin",2017,"Asian",2370,705,0.29746835443038
"2101","55101","Racine County","Wisconsin",2017,"NH_White",141849,59695,0.420834831405227
"2102","55101","Racine County","Wisconsin",2017,"Hispanic",24763,7087,0.286193110689335
"2103","55101","Racine County","Wisconsin",2017,"Other",14778,3497,0.236635539315198
"2104","55101","Racine County","Wisconsin",2017,"NH",170338,68553,0.402452770374197
"2105","55127","Walworth County","Wisconsin",2017,"All",102917,40246,0.391052984443775
"2106","55127","Walworth County","Wisconsin",2017,"White",96362,38627,0.400853033353397
"2107","55127","Walworth County","Wisconsin",2017,"Black",1172,332,0.283276450511945
"2108","55127","Walworth County","Wisconsin",2017,"Asian",1007,260,0.258192651439921
"2109","55127","Walworth County","Wisconsin",2017,"NH_White",87992,36461,0.414367215201382
"2110","55127","Walworth County","Wisconsin",2017,"Hispanic",11373,2966,0.26079310648026
"2111","55127","Walworth County","Wisconsin",2017,"Other",4376,1027,0.234689213893967
"2112","55127","Walworth County","Wisconsin",2017,"NH",91544,37280,0.40723586472079
"2113","55059","Kenosha County","Wisconsin",2017,"All",167886,63286,0.376958173999023
"2114","55059","Kenosha County","Wisconsin",2017,"White",144109,56852,0.394506935722266
"2115","55059","Kenosha County","Wisconsin",2017,"Black",12611,3617,0.286813099674887
"2116","55059","Kenosha County","Wisconsin",2017,"Asian",2257,742,0.328754984492689
"2117","55059","Kenosha County","Wisconsin",2017,"NH_White",128171,52347,0.408415320158226
"2118","55059","Kenosha County","Wisconsin",2017,"Hispanic",21354,5880,0.275358246698511
"2119","55059","Kenosha County","Wisconsin",2017,"Other",8909,2075,0.232910539903468
"2120","55059","Kenosha County","Wisconsin",2017,"NH",146532,57406,0.391764256271668
"2121","17141","Ogle County","Illinois",2018,"All",51328,20901,0.407204644638404
"2122","17141","Ogle County","Illinois",2018,"White",48328,20044,0.41474921370634
"2123","17141","Ogle County","Illinois",2018,"Black",501,129,0.25748502994012
"2124","17141","Ogle County","Illinois",2018,"Asian",292,72,0.246575342465753
"2125","17141","Ogle County","Illinois",2018,"NH_White",44681,19234,0.430473803182561
"2126","17141","Ogle County","Illinois",2018,"Hispanic",5108,1213,0.237470634299139
"2127","17141","Ogle County","Illinois",2018,"Other",2207,656,0.297236067059357
"2128","17141","Ogle County","Illinois",2018,"NH",46220,19688,0.425962786672436
"2129","17097","Lake County","Illinois",2018,"All",703619,244672,0.347733645623555
"2130","17097","Lake County","Illinois",2018,"White",543635,197359,0.363035860457844
"2131","17097","Lake County","Illinois",2018,"Black",47489,17218,0.362568173682326
"2132","17097","Lake County","Illinois",2018,"Asian",53001,16653,0.31420161883738
"2133","17097","Lake County","Illinois",2018,"NH_White",437597,171754,0.392493550001485
"2134","17097","Lake County","Illinois",2018,"Hispanic",150590,36360,0.24145029550435
"2135","17097","Lake County","Illinois",2018,"Other",59494,13442,0.225938750126063
"2136","17097","Lake County","Illinois",2018,"NH",553029,208312,0.376674640932031
"2137","17037","DeKalb County","Illinois",2018,"All",104200,37703,0.361833013435701
"2138","17037","DeKalb County","Illinois",2018,"White",87832,33153,0.377459240367975
"2139","17037","DeKalb County","Illinois",2018,"Black",8033,2593,0.322793476907756
"2140","17037","DeKalb County","Illinois",2018,"Asian",2580,839,0.325193798449612
"2141","17037","DeKalb County","Illinois",2018,"NH_White",80438,31514,0.391780004475497
"2142","17037","DeKalb County","Illinois",2018,"Hispanic",11422,2567,0.224741726492733
"2143","17037","DeKalb County","Illinois",2018,"Other",5755,1118,0.194265855777585
"2144","17037","DeKalb County","Illinois",2018,"NH",92778,35136,0.378710470154562
"2145","17197","Will County","Illinois",2018,"All",688697,227848,0.330839251514091
"2146","17197","Will County","Illinois",2018,"White",505669,177184,0.3503952190069
"2147","17197","Will County","Illinois",2018,"Black",77224,25728,0.333160675437688
"2148","17197","Will County","Illinois",2018,"Asian",36761,10044,0.273224341013574
"2149","17197","Will County","Illinois",2018,"NH_White",442248,162779,0.368071760641088
"2150","17197","Will County","Illinois",2018,"Hispanic",117522,26708,0.227259576930277
"2151","17197","Will County","Illinois",2018,"Other",69043,14892,0.215691670408296
"2152","17197","Will County","Illinois",2018,"NH",571175,201140,0.352151267124787
"2153","17063","Grundy County","Illinois",2018,"All",50509,19398,0.38405036726128
"2154","17063","Grundy County","Illinois",2018,"White",47316,18661,0.394390903711218
"2155","17063","Grundy County","Illinois",2018,"Black",735,317,0.431292517006803
"2156","17063","Grundy County","Illinois",2018,"Asian",411,123,0.299270072992701
"2157","17063","Grundy County","Illinois",2018,"NH_White",43702,17663,0.404169145576861
"2158","17063","Grundy County","Illinois",2018,"Hispanic",4877,1219,0.24994873897888
"2159","17063","Grundy County","Illinois",2018,"Other",2047,297,0.145090376160234
"2160","17063","Grundy County","Illinois",2018,"NH",45632,18179,0.398382713884993
"2161","17091","Kankakee County","Illinois",2018,"All",111061,40050,0.360612636298971
"2162","17091","Kankakee County","Illinois",2018,"White",88554,33198,0.374889897689545
"2163","17091","Kankakee County","Illinois",2018,"Black",16716,5638,0.337281646326872
"2164","17091","Kankakee County","Illinois",2018,"Asian",1054,259,0.24573055028463
"2165","17091","Kankakee County","Illinois",2018,"NH_White",80148,31250,0.389903678195339
"2166","17091","Kankakee County","Illinois",2018,"Hispanic",11317,2638,0.233100645047274
"2167","17091","Kankakee County","Illinois",2018,"Other",4737,955,0.201604390964746
"2168","17091","Kankakee County","Illinois",2018,"NH",99744,37412,0.375080205325634
"2169","17043","DuPage County","Illinois",2018,"All",931743,341823,0.36686403868878
"2170","17043","DuPage County","Illinois",2018,"White",721721,277677,0.384742857697088
"2171","17043","DuPage County","Illinois",2018,"Black",44287,17192,0.388195181430217
"2172","17043","DuPage County","Illinois",2018,"Asian",108727,33430,0.30746732642306
"2173","17043","DuPage County","Illinois",2018,"NH_White",627050,253690,0.404576987481062
"2174","17043","DuPage County","Illinois",2018,"Hispanic",132004,33188,0.251416623738675
"2175","17043","DuPage County","Illinois",2018,"Other",57008,13524,0.237229862475442
"2176","17043","DuPage County","Illinois",2018,"NH",799739,308635,0.385919656287864
"2177","17099","LaSalle County","Illinois",2018,"All",110401,44644,0.404380395105117
"2178","17099","LaSalle County","Illinois",2018,"White",102932,42812,0.415925076749699
"2179","17099","LaSalle County","Illinois",2018,"Black",2787,536,0.192321492644421
"2180","17099","LaSalle County","Illinois",2018,"Asian",860,195,0.226744186046512
"2181","17099","LaSalle County","Illinois",2018,"NH_White",94724,40863,0.431390143997297
"2182","17099","LaSalle County","Illinois",2018,"Hispanic",10473,2674,0.25532321206913
"2183","17099","LaSalle County","Illinois",2018,"Other",3822,1101,0.288069073783359
"2184","17099","LaSalle County","Illinois",2018,"NH",99928,41970,0.420002401729245
"2185","17031","Cook County","Illinois",2018,"All",5223719,1963070,0.375799310797537
"2186","17031","Cook County","Illinois",2018,"White",2957561,1191313,0.402802511934665
"2187","17031","Cook County","Illinois",2018,"Black",1230494,466056,0.378755199131406
"2188","17031","Cook County","Illinois",2018,"Asian",376115,131200,0.348829480345107
"2189","17031","Cook County","Illinois",2018,"NH_White",2217734,985450,0.444349953601289
"2190","17031","Cook County","Illinois",2018,"Hispanic",1314232,354243,0.269543733526501
"2191","17031","Cook County","Illinois",2018,"Other",659549,174501,0.264576248315137
"2192","17031","Cook County","Illinois",2018,"NH",3909487,1608827,0.41151869797751
"2193","17111","McHenry County","Illinois",2018,"All",307789,111812,0.363274840881253
"2194","17111","McHenry County","Illinois",2018,"White",284366,105910,0.372442556423764
"2195","17111","McHenry County","Illinois",2018,"Black",4473,1188,0.265593561368209
"2196","17111","McHenry County","Illinois",2018,"Asian",8338,2191,0.262772847205565
"2197","17111","McHenry County","Illinois",2018,"NH_White",250987,97792,0.389629741779455
"2198","17111","McHenry County","Illinois",2018,"Hispanic",39326,9670,0.245893302141077
"2199","17111","McHenry County","Illinois",2018,"Other",10612,2523,0.237749717301168
"2200","17111","McHenry County","Illinois",2018,"NH",268463,102142,0.38046956191356
"2201","17089","Kane County","Illinois",2018,"All",530839,178050,0.335412432017994
"2202","17089","Kane County","Illinois",2018,"White",385578,141030,0.365762569441203
"2203","17089","Kane County","Illinois",2018,"Black",29259,9458,0.323250965514884
"2204","17089","Kane County","Illinois",2018,"Asian",21261,5742,0.270071962748695
"2205","17089","Kane County","Illinois",2018,"NH_White",304340,121199,0.398235526056384
"2206","17089","Kane County","Illinois",2018,"Hispanic",168385,40048,0.237835911749859
"2207","17089","Kane County","Illinois",2018,"Other",94741,21820,0.230312114079438
"2208","17089","Kane County","Illinois",2018,"NH",362454,138002,0.380743487449442
"2209","17093","Kendall County","Illinois",2018,"All",124626,40407,0.324226084444658
"2210","17093","Kendall County","Illinois",2018,"White",102615,34679,0.337952541051503
"2211","17093","Kendall County","Illinois",2018,"Black",8775,2522,0.287407407407407
"2212","17093","Kendall County","Illinois",2018,"Asian",4169,1125,0.26984888462461
"2213","17093","Kendall County","Illinois",2018,"NH_White",87623,31103,0.354963879346747
"2214","17093","Kendall County","Illinois",2018,"Hispanic",22616,5465,0.241643084541917
"2215","17093","Kendall County","Illinois",2018,"Other",9067,2081,0.229513620822764
"2216","17093","Kendall County","Illinois",2018,"NH",102010,34942,0.342535045583766
"2217","17201","Winnebago County","Illinois",2018,"All",286174,114608,0.400483621852439
"2218","17201","Winnebago County","Illinois",2018,"White",226087,94769,0.419170496313366
"2219","17201","Winnebago County","Illinois",2018,"Black",36833,13761,0.373605190997204
"2220","17201","Winnebago County","Illinois",2018,"Asian",7339,2325,0.31680065404006
"2221","17201","Winnebago County","Illinois",2018,"NH_White",199283,87185,0.437493413888791
"2222","17201","Winnebago County","Illinois",2018,"Hispanic",35640,9947,0.279096520763187
"2223","17201","Winnebago County","Illinois",2018,"Other",15915,3753,0.235815268614515
"2224","17201","Winnebago County","Illinois",2018,"NH",250534,104661,0.41775168240638
"2225","17007","Boone County","Illinois",2018,"All",53606,18731,0.349419841062568
"2226","17007","Boone County","Illinois",2018,"White",46861,17120,0.365335780286379
"2227","17007","Boone County","Illinois",2018,"Black",1190,294,0.247058823529412
