year,group,ASFR_14,ASFR_15,ASFR_16,ASFR_17,ASFR_18,ASFR_19,ASFR_20,ASFR_21,ASFR_22,ASFR_23,ASFR_24,ASFR_25,ASFR_26,ASFR_27,ASFR_28,ASFR_29,ASFR_30,ASFR_31,ASFR_32,ASFR_33,ASFR_34,ASFR_35,ASFR_36,ASFR_37,ASFR_38,ASFR_39,ASFR_40,ASFR_41,ASFR_42,ASFR_43,ASFR_44,ASFR_45,ASFR_46,ASFR_47,ASFR_48,ASFR_49,ASFR_50,ASFR_51,ASFR_52,ASFR_53,ASFR_54
2020,5,0.002067549,0.006011465,0.014525424,0.027271646,0.045079589,0.067486438,0.078128622,0.079917269,0.081133754,0.081874841,0.086975774,0.094404906,0.099038067,0.100995515,0.104100582,0.107019025,0.102119877,0.096179782,0.086599068,0.075422591,0.069698086,0.059005335,0.049391168,0.039680178,0.030251247,0.024894778,0.018615444,0.011758907,0.006845793,0.003977948,0.002293665,0.001250453,0.000669536,0.000340785,0.000195142,0.000105068,5.12979E-05,3.88006E-05,2.94689E-05,2.23266E-05,1.76207E-05
2021,5,0.00209147,0.006065577,0.014630341,0.027427249,0.04526799,0.067640012,0.078266981,0.080079151,0.081334864,0.082076943,0.087130505,0.094499956,0.099105799,0.101049063,0.104142042,0.106992583,0.102088989,0.096156243,0.086575169,0.075416147,0.069645672,0.058956964,0.049340795,0.039629478,0.030218245,0.024841039,0.018565888,0.011732039,0.006833957,0.003971029,0.002288352,0.001246797,0.000667144,0.000339515,0.000194325,0.000104661,5.11869E-05,0.000038663,2.93328E-05,2.22178E-05,1.75249E-05
2022,5,0.002115391,0.006119688,0.014735251,0.027582836,0.045456359,0.067793526,0.078405269,0.080240961,0.081535906,0.082278975,0.087285157,0.094594913,0.099173431,0.101102506,0.104183393,0.106966023,0.102057989,0.096132598,0.086551175,0.075409621,0.069593179,0.058908526,0.049290364,0.039578732,0.030185208,0.024787268,0.018516307,0.011705156,0.006822112,0.003964105,0.002283037,0.00124314,0.000664751,0.000338244,0.000193508,0.000104253,5.10759E-05,3.85254E-05,2.91966E-05,2.21089E-05,1.74292E-05
2023,5,0.002139345,0.00617387,0.014840299,0.027738621,0.045644954,0.067947193,0.078543675,0.080402923,0.081737154,0.082481215,0.087439942,0.094689907,0.099241055,0.10115592,0.104224694,0.106939311,0.102026834,0.096108816,0.086527053,0.075403005,0.069540534,0.058859954,0.049239807,0.039527869,0.03015209,0.024733392,0.018466634,0.011678221,0.006810243,0.003957167,0.002277712,0.001239477,0.000662354,0.000336971,0.000192689,0.000103845,5.09646E-05,3.83875E-05,2.90601E-05,2.19998E-05,1.73332E-05
2024,5,0.002163298,0.006228051,0.01494534,0.027894389,0.045833517,0.068100799,0.078682008,0.080564811,0.081938332,0.082683383,0.087594646,0.094784809,0.099308579,0.10120923,0.104265886,0.106912482,0.101995568,0.09608493,0.086502837,0.075396309,0.069487811,0.058811315,0.049189194,0.03947696,0.030118937,0.024679486,0.018416938,0.011651271,0.006798365,0.003950225,0.002272384,0.001235812,0.000659956,0.000335698,0.000191871,0.000103437,5.08533E-05,3.82495E-05,2.89236E-05,2.18907E-05,1.72372E-05
2025,5,0.002187351,0.006282454,0.015050808,0.028050786,0.046022827,0.068254982,0.078820842,0.080727298,0.082140272,0.082886317,0.087749909,0.09488001,0.099376283,0.101262657,0.104307142,0.106885425,0.101964061,0.09606084,0.086478427,0.075389503,0.069434791,0.058762407,0.049138314,0.039425793,0.030085612,0.024625325,0.018367011,0.011624196,0.006786431,0.003943248,0.00226703,0.001232129,0.000657547,0.000334418,0.000191048,0.000103027,5.07414E-05,3.81109E-05,2.87865E-05,2.17811E-05,1.71408E-05
2026,5,0.002211403,0.006336855,0.015156269,0.028207165,0.046212103,0.068409105,0.078959603,0.080889712,0.082342141,0.08308918,0.087905093,0.094975118,0.099443886,0.101315981,0.104348289,0.106858253,0.101932442,0.096036646,0.086453922,0.075382616,0.069381692,0.058713433,0.049087378,0.03937458,0.030052252,0.024571133,0.018317061,0.011597105,0.006774488,0.003936267,0.002261674,0.001228446,0.000655137,0.000333139,0.000190226,0.000102616,5.06295E-05,3.79723E-05,2.86494E-05,2.16715E-05,1.70444E-05
2027,5,0.002235488,0.006391328,0.015261868,0.028363743,0.046401607,0.06856338,0.079098483,0.081052276,0.082544217,0.08329225,0.088060409,0.095070264,0.099511481,0.101369275,0.104389386,0.106830927,0.10190067,0.096012315,0.08642929,0.07537564,0.069328442,0.058664325,0.049036315,0.039323251,0.030018812,0.024516837,0.018267019,0.011569963,0.00676252,0.003929271,0.002256308,0.001224755,0.000652723,0.000331857,0.000189402,0.000102205,5.05173E-05,3.78334E-05,2.85121E-05,2.15617E-05,1.69478E-05
2028,5,0.002259572,0.006445799,0.015367459,0.028520303,0.046591076,0.068717594,0.07923729,0.081214768,0.082746221,0.083495247,0.088215644,0.095165316,0.099578977,0.101422466,0.104430375,0.106803485,0.101868786,0.095987879,0.086404564,0.075368583,0.069275115,0.058615151,0.048985196,0.039271876,0.029985337,0.02446251,0.018216953,0.011542806,0.006750544,0.003922271,0.002250939,0.001221063,0.000650308,0.000330574,0.000188577,0.000101794,5.04051E-05,3.76945E-05,2.83747E-05,2.14519E-05,1.68512E-05
2029,5,0.002283756,0.006500493,0.015473479,0.028677493,0.046781296,0.068872386,0.079376598,0.081377859,0.08294899,0.083699013,0.08837144,0.095260668,0.099646652,0.101475773,0.104471426,0.106775815,0.10183666,0.095963239,0.086379642,0.075361416,0.069221489,0.058565708,0.048933809,0.039220242,0.029951689,0.024407928,0.018166657,0.011515523,0.006738511,0.003915237,0.002245545,0.001217354,0.000647882,0.000329286,0.000187749,0.000101381,5.02924E-05,3.75549E-05,2.82366E-05,2.13415E-05,1.67542E-05
2030,5,0.002307939,0.006555184,0.015579491,0.028834665,0.04697148,0.069027117,0.079515833,0.081540877,0.083151687,0.083902706,0.088527155,0.095355927,0.099714226,0.101528977,0.10451237,0.106748029,0.101804423,0.095938495,0.086354626,0.075354168,0.069167786,0.058516198,0.048882367,0.039168563,0.029918007,0.024353315,0.018116338,0.011488225,0.006726469,0.003908198,0.002240148,0.001213644,0.000645456,0.000327997,0.000186921,0.000100968,5.01796E-05,3.74153E-05,2.80986E-05,2.12312E-05,1.66571E-05
2031,5,0.002332154,0.006609948,0.015685641,0.028992036,0.047161892,0.069182,0.079655187,0.081704045,0.083354591,0.084106606,0.088683003,0.095451224,0.099781794,0.101582151,0.104553263,0.10672009,0.101772032,0.095913614,0.086329483,0.07534683,0.069113931,0.058466555,0.048830798,0.039116768,0.029884244,0.024298598,0.018065926,0.011460875,0.006714403,0.003901145,0.002234741,0.001209927,0.000643025,0.000326707,0.000186091,0.000100554,5.00666E-05,3.72754E-05,2.79603E-05,2.11206E-05,1.65599E-05
2032,5,0.00235637,0.006664709,0.015791782,0.029149387,0.047352268,0.069336822,0.079794467,0.08186714,0.083557422,0.084310433,0.088838769,0.095546427,0.099849261,0.101635222,0.104594049,0.106692037,0.101739532,0.09588863,0.086304247,0.075339413,0.069059999,0.058416846,0.048779173,0.039064927,0.029850447,0.024243851,0.018015491,0.011433512,0.006702329,0.003894088,0.002229331,0.001206208,0.000640593,0.000325415,0.000185262,0.00010014,4.99535E-05,3.71355E-05,0.000027822,2.10101E-05,1.64627E-05
2033,5,0.002380684,0.006719694,0.015898354,0.029307371,0.047543396,0.069492223,0.07993425,0.082030835,0.08376102,0.08451503,0.088995098,0.09564193,0.099916907,0.10168841,0.104634896,0.106663752,0.101706786,0.095863439,0.086278814,0.075331884,0.069005767,0.058366866,0.04872728,0.039012826,0.029816476,0.024188847,0.017964825,0.01140602,0.006690196,0.003886996,0.002223896,0.001202473,0.000638151,0.000324118,0.000184428,9.97245E-05,4.98399E-05,0.000036995,2.76831E-05,0.000020899,0.000016365
2034,5,0.002404998,0.006774675,0.016004917,0.029465335,0.047734489,0.069647563,0.080073959,0.082194456,0.083964545,0.084719553,0.089151344,0.09573734,0.099984453,0.101741494,0.104675636,0.106635353,0.101673932,0.095838145,0.086253287,0.075324276,0.068951459,0.058316821,0.048675332,0.038960681,0.029782471,0.024133814,0.017914137,0.011378515,0.006678056,0.0038799,0.002218458,0.001198735,0.000635707,0.000322821,0.000183594,9.93085E-05,4.97262E-05,3.68544E-05,2.75441E-05,2.07879E-05,1.62673E-05
2035,5,0.002429345,0.00682973,0.016111618,0.029623498,0.047925809,0.069803054,0.080213787,0.082358229,0.084168276,0.084924284,0.089307724,0.095832788,0.100051992,0.101794548,0.104716325,0.106606801,0.101640922,0.095812714,0.086227633,0.075316578,0.068896999,0.058266642,0.048623256,0.038908419,0.029748386,0.024078676,0.017863355,0.011350958,0.006665892,0.00387279,0.00221301,0.001194992,0.000633259,0.000321521,0.000182759,9.88919E-05,4.96124E-05,3.67136E-05,2.74049E-05,2.06767E-05,1.61694E-05
2036,5,0.002453691,0.006884781,0.01621831,0.029781641,0.048117092,0.069958484,0.08035354,0.082521926,0.084371934,0.08512894,0.089464021,0.095928142,0.100119431,0.101847499,0.104756907,0.106578135,0.101607804,0.095787181,0.086201887,0.0753088,0.068842463,0.058216398,0.048571127,0.038856112,0.029714267,0.024023509,0.017812552,0.011323387,0.006653719,0.003865674,0.002207559,0.001191246,0.000630811,0.000320221,0.000181923,9.84751E-05,4.94984E-05,3.65727E-05,2.72656E-05,2.05654E-05,1.60716E-05
2037,5,0.002478137,0.006940056,0.016325433,0.029940419,0.048309129,0.070114494,0.080493798,0.082686226,0.084576361,0.085334369,0.089620882,0.096023796,0.100187048,0.101900567,0.104797551,0.106549237,0.10157444,0.09576144,0.086175942,0.07530091,0.068787626,0.058165882,0.048518727,0.038803545,0.029679973,0.023968084,0.017761516,0.011295688,0.006641488,0.003858525,0.002202083,0.001187484,0.000628351,0.000318915,0.000181084,9.80564E-05,4.93839E-05,3.64312E-05,2.71258E-05,2.04536E-05,1.59733E-05
2038,5,0.002502582,0.006995329,0.016432547,0.030099176,0.04850113,0.070270442,0.080633981,0.082850451,0.084780713,0.085539722,0.08977766,0.096119357,0.100254566,0.101953531,0.104838087,0.106520225,0.101540967,0.095735596,0.086149905,0.075292941,0.068732712,0.058115301,0.048466272,0.038750933,0.029645646,0.02391263,0.017710458,0.011267975,0.00662925,0.003851372,0.002196604,0.00118372,0.000625891,0.000317608,0.000180245,9.76376E-05,4.92694E-05,3.62897E-05,2.69859E-05,2.03418E-05,1.58749E-05
2039,5,0.002527059,0.007050674,0.016539799,0.030258132,0.048693358,0.070426542,0.080774282,0.083014827,0.084985273,0.085745284,0.089934571,0.096214956,0.100322076,0.102006465,0.104878572,0.106491059,0.10150734,0.095709615,0.08612374,0.075284881,0.068677647,0.058064587,0.048413691,0.038698204,0.029611238,0.023857071,0.017659307,0.011240211,0.006616986,0.003844204,0.002191115,0.001179949,0.000623427,0.0003163,0.000179404,9.72181E-05,4.91547E-05,3.61479E-05,2.68458E-05,2.02298E-05,1.57764E-05
2040,5,0.002551536,0.007106015,0.016647041,0.030417066,0.048885547,0.070582579,0.080914509,0.083179127,0.085189757,0.085950769,0.090091399,0.096310461,0.100389486,0.102059297,0.104918951,0.106461781,0.101473604,0.095683533,0.086097484,0.075276743,0.068622507,0.058013808,0.048361056,0.038645432,0.029576797,0.023801483,0.017608135,0.011212433,0.006604715,0.003837031,0.002185624,0.001176177,0.000620961,0.000314991,0.000178563,9.67985E-05,4.90399E-05,0.000036006,2.67056E-05,2.01177E-05,1.56779E-05
2041,5,0.002576113,0.007161581,0.016754716,0.030576637,0.049078494,0.070739199,0.081055241,0.083344032,0.085395013,0.086157029,0.090248793,0.096406267,0.100457075,0.102112244,0.10495939,0.106432269,0.101439621,0.095657241,0.086071027,0.075268492,0.068567064,0.057962756,0.048308149,0.038592398,0.02954218,0.023745637,0.017556729,0.011184526,0.006592386,0.003829824,0.002180107,0.001172388,0.000618485,0.000313676,0.000177718,0.000096377,4.89245E-05,3.58636E-05,2.65648E-05,2.00052E-05,0.000015579
2042,5,0.002600689,0.007217144,0.016862381,0.030736188,0.049271403,0.070895755,0.081195898,0.083508861,0.085600193,0.086363213,0.090406103,0.096501979,0.100524564,0.102165089,0.104999722,0.106402643,0.10140553,0.095630848,0.08604448,0.075260162,0.068511545,0.057911639,0.048255188,0.038539319,0.02950753,0.023689763,0.017505301,0.011156606,0.006580049,0.003822613,0.002174587,0.001168597,0.000616008,0.000312361,0.000176873,9.59554E-05,4.88091E-05,0.000035721,0.000026424,1.98927E-05,0.00001548
2043,5,0.002625298,0.00727278,0.016970184,0.030895936,0.049464539,0.071052464,0.081336673,0.08367384,0.085805581,0.086569605,0.090563545,0.096597728,0.100592046,0.102217904,0.105040004,0.106372865,0.101371285,0.095604318,0.086017804,0.075251742,0.068455875,0.057860389,0.048202101,0.038486124,0.029472799,0.023633783,0.017453781,0.011128634,0.006567687,0.003815388,0.002169057,0.0011648,0.000613526,0.000311043,0.000176026,0.000095533,4.86935E-05,3.55783E-05,2.62829E-05,1.97799E-05,1.53809E-05
2044,5,0.002649905,0.007328411,0.017077976,0.031055662,0.049657635,0.071209109,0.081477373,0.083838744,0.086010891,0.08677592,0.090720904,0.096693384,0.100659428,0.102270616,0.105080179,0.106342974,0.101336932,0.095577686,0.085991038,0.075243243,0.068400131,0.057809076,0.04814896,0.038432886,0.029438036,0.023577775,0.01740224,0.011100649,0.006555318,0.003808158,0.002163525,0.001161001,0.000611044,0.000309725,0.000175179,9.51106E-05,4.85778E-05,3.54355E-05,2.61419E-05,1.96672E-05,1.52818E-05
2045,5,0.002674613,0.007384268,0.017186203,0.031216027,0.049851492,0.071366338,0.081618579,0.084004253,0.086216976,0.086983011,0.09087883,0.096789341,0.100726988,0.102323443,0.105120414,0.106312848,0.10130233,0.095550844,0.08596407,0.07523463,0.068344082,0.057757487,0.048095547,0.038379385,0.029403097,0.023521508,0.017350464,0.011072534,0.00654289,0.003800894,0.002157967,0.001157186,0.000608551,0.000308401,0.000174329,9.46863E-05,4.84616E-05,0.000035292,2.60002E-05,1.95539E-05,1.51822E-05
2046,5,0.00269932,0.007440122,0.017294419,0.031376369,0.050045308,0.071523502,0.08175971,0.084169685,0.086422984,0.087190026,0.091036672,0.096885204,0.100794448,0.102376168,0.105160543,0.10628261,0.101267621,0.095523901,0.085937011,0.075225939,0.068287958,0.057705835,0.04804208,0.03832584,0.029368124,0.023465212,0.017298667,0.011044407,0.006530454,0.003793625,0.002152407,0.001153368,0.000606057,0.000307077,0.000173478,9.42618E-05,4.83453E-05,3.51485E-05,2.58584E-05,1.94406E-05,1.50826E-05
2047,5,0.00272406,0.007496048,0.017402773,0.03153691,0.050239352,0.071680819,0.081900959,0.084335269,0.086629199,0.087397248,0.091194646,0.096981104,0.100861902,0.102428863,0.105200621,0.106252218,0.101232757,0.095496821,0.085909825,0.075217158,0.068231683,0.057654049,0.047988486,0.038272179,0.029333071,0.023408811,0.017246777,0.011016227,0.006517994,0.003786342,0.002146836,0.001149544,0.000603559,0.000305751,0.000172626,9.38366E-05,4.82289E-05,3.50048E-05,2.57164E-05,1.93272E-05,1.49828E-05
2048,5,0.002748798,0.007551969,0.017511115,0.031697428,0.050433355,0.071838072,0.082042132,0.084500775,0.086835337,0.087604392,0.091352536,0.097076911,0.100929255,0.102481455,0.105240592,0.106221715,0.101197787,0.095469641,0.085882548,0.075208299,0.068175335,0.057602201,0.047934841,0.038218475,0.029297986,0.023352384,0.017194867,0.010988035,0.006505526,0.003779055,0.002141263,0.001145719,0.00060106,0.000304424,0.000171774,9.34114E-05,4.81123E-05,0.000034861,2.55744E-05,1.92137E-05,0.000014883
2049,5,0.002773637,0.007608118,0.017619894,0.031858586,0.050628121,0.07199591,0.082183814,0.084666888,0.08704225,0.087812315,0.091510994,0.097173019,0.100996787,0.102534162,0.105280623,0.106190975,0.101162566,0.095442248,0.085855069,0.075199325,0.068118679,0.057550076,0.04788092,0.038164507,0.029262723,0.023295695,0.017142721,0.010959713,0.006492999,0.003771733,0.002135664,0.001141876,0.000598549,0.000303091,0.000170918,9.29842E-05,4.79952E-05,3.47166E-05,2.54318E-05,1.90997E-05,1.47828E-05
2050,5,0.002798475,0.007664261,0.017728661,0.032019722,0.050822845,0.072153683,0.082325418,0.084832924,0.087249086,0.08802016,0.091669368,0.097269033,0.101064219,0.102586767,0.105320548,0.106160123,0.101127238,0.095414755,0.085827499,0.075190273,0.068061951,0.057497888,0.047826947,0.038110496,0.029227428,0.023238978,0.017090555,0.010931378,0.006480465,0.003764407,0.002130063,0.001138032,0.000596039,0.000301758,0.000170061,9.25569E-05,4.78781E-05,3.45721E-05,2.52892E-05,1.89857E-05,1.46826E-05
2051,5,0.002823345,0.007720478,0.017837566,0.032181055,0.051017797,0.072311609,0.082467141,0.084999112,0.087456129,0.088228213,0.091827874,0.097365085,0.101131644,0.102639342,0.105360422,0.106129118,0.101091757,0.095387125,0.085799802,0.075181131,0.068005071,0.057445567,0.047772848,0.038056368,0.029192052,0.023182157,0.017038296,0.010902991,0.006467906,0.003757066,0.002124451,0.001134181,0.000593523,0.000300423,0.000169204,9.21289E-05,4.77607E-05,3.44274E-05,2.51463E-05,1.88715E-05,1.45822E-05
2052,5,0.002848214,0.007776689,0.017946458,0.032342364,0.051212707,0.072469468,0.082608788,0.085165221,0.087663094,0.088436186,0.091986295,0.097461042,0.101198968,0.102691815,0.105400191,0.106098003,0.101056169,0.095359396,0.085772016,0.075171912,0.067948118,0.057393184,0.047718697,0.038002199,0.029156645,0.023125309,0.016986017,0.010874591,0.00645534,0.003749722,0.002118837,0.001130329,0.000591008,0.000299087,0.000168346,9.17008E-05,4.76433E-05,3.42827E-05,2.50033E-05,1.87573E-05,1.44818E-05
2053,5,0.002873185,0.007833129,0.018055789,0.032504316,0.051408382,0.072627916,0.082750943,0.085331939,0.087870836,0.088644941,0.092145285,0.097557301,0.101266472,0.102744402,0.105440018,0.106066648,0.101020329,0.095331453,0.085744025,0.075162577,0.067890857,0.057340522,0.047664269,0.037947763,0.029121059,0.023068199,0.016933501,0.010846062,0.006442715,0.003742342,0.002113197,0.00112646,0.000588481,0.000297746,0.000167484,9.12708E-05,4.75254E-05,3.41373E-05,2.48598E-05,1.86425E-05,1.43809E-05
2054,5,0.002898154,0.007889563,0.018165107,0.032666244,0.051604015,0.072786298,0.082893022,0.085498579,0.0880785,0.088853616,0.09230419,0.097653466,0.101333875,0.102796887,0.105479739,0.106035184,0.100984384,0.09530341,0.085715944,0.075153164,0.067833523,0.057287799,0.04760979,0.037893286,0.029085442,0.023011062,0.016880965,0.010817519,0.006430082,0.003734959,0.002107555,0.001122589,0.000585953,0.000296404,0.000166622,9.08407E-05,4.74074E-05,3.39919E-05,2.47162E-05,1.85278E-05,1.42801E-05
2055,5,0.002923155,0.00794607,0.018274562,0.03282837,0.051799874,0.072944831,0.083035219,0.08566537,0.088286371,0.089062499,0.092463228,0.097749669,0.101401271,0.102849343,0.105519409,0.106003566,0.100948284,0.095275231,0.085687736,0.075143661,0.067776038,0.057234942,0.047555185,0.037838692,0.029049744,0.022953819,0.016828336,0.010788925,0.006417425,0.003727561,0.002101903,0.001118711,0.000583421,0.00029506,0.000165759,9.04099E-05,4.72891E-05,3.38462E-05,2.45724E-05,1.84129E-05,0.000014179
2056,5,0.002948155,0.008002572,0.018384005,0.032990471,0.051995691,0.073103299,0.083177339,0.085832081,0.088494161,0.089271301,0.09262218,0.097845777,0.101468568,0.102901696,0.105558974,0.105971838,0.100912079,0.095246952,0.08565944,0.075134081,0.067718481,0.057182024,0.047500528,0.037784056,0.029014014,0.022896551,0.016775688,0.010760318,0.00640476,0.003720159,0.002096248,0.001114833,0.000580888,0.000293715,0.000164895,8.99789E-05,4.71709E-05,3.37005E-05,2.44285E-05,1.82979E-05,0.000014078
2057,5,0.002973256,0.008059302,0.018493887,0.033153217,0.052192275,0.073262355,0.083319969,0.085999404,0.088702733,0.089480888,0.092781703,0.097942188,0.101536042,0.102954163,0.105598596,0.10593987,0.10087562,0.095218459,0.085630937,0.075124385,0.067660614,0.057128827,0.047445594,0.037729154,0.028978106,0.022839019,0.016722803,0.010731581,0.006392036,0.003712722,0.002090567,0.001110936,0.000578344,0.000292365,0.000164028,8.95461E-05,0.000047052,3.35541E-05,2.42841E-05,1.81825E-05,1.39765E-05
2058,5,0.002998356,0.008116027,0.018603756,0.033315937,0.052388816,0.073421346,0.083462521,0.086166648,0.088911224,0.089690394,0.09294114,0.098038503,0.101603417,0.103006528,0.105638114,0.105907792,0.100839056,0.095189866,0.085602346,0.075114611,0.067602675,0.057075568,0.047390609,0.03767421,0.028942166,0.022781462,0.016669897,0.010702831,0.006379305,0.003705281,0.002084884,0.001107039,0.0005758,0.000291014,0.00016316,8.91131E-05,4.69332E-05,3.34077E-05,2.41396E-05,0.000018067,0.000013875
2059,5,0.003023489,0.008172825,0.018713763,0.033478856,0.052585583,0.073580488,0.083605192,0.086334042,0.089119923,0.089900107,0.093100709,0.098134857,0.101670785,0.103058864,0.10567758,0.105875561,0.100802338,0.095161137,0.085573627,0.075104747,0.067544585,0.057022175,0.047335497,0.03761915,0.028906145,0.022723799,0.0166169,0.010674029,0.006366549,0.003697825,0.002079191,0.001103135,0.000573251,0.000289661,0.000162291,8.86795E-05,4.68141E-05,0.000033261,2.39948E-05,1.79513E-05,1.37733E-05
2060,5,0.003048619,0.008229616,0.018823756,0.033641748,0.052782307,0.073739563,0.083747785,0.086501357,0.08932854,0.090109739,0.093260192,0.098231116,0.101738053,0.103111097,0.105716942,0.105843221,0.100765516,0.09513231,0.085544821,0.075094807,0.067486424,0.056968723,0.047280335,0.037564049,0.028870094,0.02266611,0.016563883,0.010645215,0.006353786,0.003690366,0.002073495,0.001099229,0.000570702,0.000288307,0.000161422,8.82457E-05,4.66949E-05,3.31144E-05,0.00002385,1.78356E-05,1.36716E-05
